,Shape *,Match,bridge,from,highway,length,name,oneway,osmid,to,Shape_Leng,OBJECTID,from_lng,from_lat,to_lng,to_lat,from_lat_mars,from_lng_mars,to_lat_mars,to_lng_mars,isShortest
0,折线,1419,yes,1750571923,primary,1212.839,盛岸西路,True,"[163381802, 163343836, 163381775]",2392701613,147.187963,1960638,120.2171231,31.615093,120.2297431,31.6135098,31.61316886739487,120.2217597953373,31.61157372198571,120.2343557473755,1.0
1,折线,1737, ,2676954291,tertiary,728.68,锡陆路,False,278752803,2055145328,129.412831,1960751,120.2216975,31.5984452,120.22933,31.5988,31.59651578913296,120.2263233692088,31.59686390189465,120.2339420576502,0.0
2,折线,4387, ,2056664267,trunk_link,472.921, ,True,48051066,1820092756,58.659101,1961754,120.2236441,31.5534014,120.2279151,31.5517694,31.55146748030354,120.2282623248545,31.54983162658249,120.2325254844686,1.0
3,折线,2760, ,2394591881,trunk,202.225, ,True,230830084,3480957770,201.92821,1961145,120.2243033,31.5685043,120.2252276,31.566865,31.56657091731323,120.2289215931125,31.56493067084276,120.2298440471092,1.0
4,折线,2551, ,2303813221,trunk,1128.266,钱荣路,True,195192036,2863437941,1125.82734,1961067,120.2244662,31.5685304,120.2253454,31.5784391,31.56659686981976,120.2290841925071,31.57650538332335,120.2299626321652,1.0
5,折线,4327, ,2514833259,tertiary,399.241,钱桥大街,False,244133587,2514833243,122.163436,1961732,120.2248586,31.6016983,120.2290729,31.6016099,31.59976597363324,120.2294787341375,31.59967407713256,120.2336856281549,1.0
6,折线,3018,yes,1125499218,motorway,6237.56499999999,锡宜高速,True,"[163333321, 163333323, 163333330, 163333332, 163333335, 163240667, 163240669, 163333341, 163333343, 163333345, 163333346, 163333347, 163333348, 163240680, 163333354, 197257197, 97167085, 163333358, 197257200, 163333357, 195010162, 195180915, 163333360, 1",1749828107,5615.785825,1961248,120.2250635,31.6247294,120.2780838,31.6572069,31.6227972122086,120.2296852504626,31.65527798051835,120.2826725015616,1.0
7,折线,3817, ,3480957770,trunk,93.393, ,True,230830084,3052984877,93.25608,1961557,120.2252276,31.566865,120.2256544,31.5661079,31.56493067084276,120.2298440471092,31.56417314232435,120.2302700062555,1.0
8,折线,4273, ,2863437941,trunk,1687.217,钱荣路,True,195192036,610907156,1683.882033,1961716,120.2253454,31.5784391,120.2302311,31.5929591,31.57650538332335,120.2299626321652,31.59102214234776,120.2348411758915,1.0
9,折线,2322, ,3052984877,trunk,193.107,钱荣路,True,"[147964635, 230830084]",2056664786,192.820034,1960977,120.2256544,31.5661079,120.2265305,31.5645399,31.56417314232435,120.2302700062555,31.56260427873091,120.23114440208,1.0
10,折线,4598,yes,1750563883,trunk,1522.411,"['洛新高架桥', '北环路']",True,"[165789176, 163341387, 163341375, 163341383]",1750564178,1282.215218,1961842,120.2262922,31.623614,120.2400297,31.6303903,31.62168073811734,120.2309116318997,31.62844863965967,120.2446291921281,1.0
11,折线,1376, ,2056664786,trunk,712.75,钱荣路,True,147964635,2056664622,407.923348,1960620,120.2265305,31.5645399,120.2267759,31.5581981,31.56260427873091,120.23114440208,31.55626179298801,120.2313888208009,1.0
12,折线,3851,yes,2697536152,tertiary,304.345,"['环湖路', '大渲桥']",True,"[195192033, 238014058, 195192035]",2056664039,15.507985,1961574,120.2266538,31.5488168,120.2297095,31.5479995,31.54687979564216,120.2312661267479,31.5460600141344,120.2343165467263,1.0
13,折线,1663, ,2056664790,trunk,488.366,钱荣路,True,"[195191988, 195192036]",2303813221,487.644441,1960731,120.2266872,31.5645677,120.2244662,31.5685304,31.562631948859,120.2313008271677,31.56659686981976,120.2290841925071,1.0
14,折线,3469, ,2056664790,tertiary,15.165,大池路,False,195192004,2056664786,15.199544,1961435,120.2266872,31.5645677,120.2265305,31.5645399,31.562631948859,120.2313008271677,31.56260427873091,120.23114440208,1.0
15,折线,4133, ,2056664472,trunk_link,238.477, ,True,195191995,1820092818,95.283287,1961669,120.2267437,31.5549757,120.2274371,31.5529152,31.55303915740759,120.2313563994682,31.55097791073008,120.2320484082926,1.0
16,折线,124, ,2056664622,trunk,787.325,钱荣路,True,"[147964635, 195192030]",2056664219,344.049901,1960149,120.2267759,31.5581981,120.2282042,31.5513084,31.55626179298801,120.2313888208009,31.54937035722481,120.232814050314,1.0
17,折线,3176,yes,2056664273,"['primary', 'primary_link']",109.124999999999,梁清路,True,"[195191993, 48051059, 195191982]",2056664276,80.750316,1961312,120.2269125,31.5534588,120.228064,31.5534721,31.55152198863908,120.2315247713743,31.5515343552899,120.2326742763002,1.0
18,折线,3181, ,2056664625,trunk,705.172, ,True,195191988,2056664790,656.936917,1961315,120.2269129,31.5583049,120.2266872,31.5645677,31.55636848727832,120.2315255888984,31.562631948859,120.2313008271677,1.0
19,折线,1248, ,2525199771,trunk_link,140.152, ,True,195192012,2056664625,118.562005,1960577,120.2270128,31.5570536,120.2269129,31.5583049,31.55511700414684,120.2316252055619,31.55636848727832,120.2315255888984,1.0
20,折线,1576, ,2056664524,trunk_link,143.602, ,True,"[195191979, 195192012]",2525199771,2.300301,1960697,120.227046,31.5557648,120.2270128,31.5570536,31.55382807141078,120.2316582361561,31.55511700414684,120.2316252055619,1.0
21,折线,1767, ,2056664524,secondary,583.698, ,True,195191978,614952399,573.948355,1960770,120.227046,31.5557648,120.2319603,31.5585358,31.55382807141078,120.2316582361561,31.55659565070836,120.2365646668523,1.0
22,折线,1846, ,2056664512,trunk_link,30.383, ,True,195191979,2056664524,11.786706,1960800,120.227096,31.5554949,120.227046,31.5557648,31.55355810781685,120.2317081253285,31.55382807141078,120.2316582361561,1.0
23,折线,989, ,1820092818,trunk_link,259.412, ,True,170869895,2056664273,17.55709,1960481,120.2274371,31.5529152,120.2269125,31.5534588,31.55097791073008,120.2320484082926,31.55152198863908,120.2315247713743,0.0
24,折线,4596, ,1820092818,trunk_link,135.219, ,True,195191995,1820092756,134.969953,1961841,120.2274371,31.5529152,120.2279151,31.5517694,31.55097791073008,120.2320484082926,31.54983162658249,120.2325254844686,1.0
25,折线,4129, ,2056664335,trunk_link,169.309, ,True,195191979,2056664512,168.958258,1961667,120.2275424,31.5540219,120.227096,31.5554949,31.5520846196637,120.2321536212407,31.55355810781685,120.2317081253285,1.0
26,折线,5087, ,2056664335,trunk_link,319.422, ,True,170869893,2056664302,319.506869,1962014,120.2275424,31.5540219,120.2282049,31.5536029,31.5520846196637,120.2321536212407,31.55166505521308,120.2328149470634,1.0
27,折线,238, ,2523870872,trunk,1792.125, ,True,230830084,2394591881,945.039974,1960200,120.2276211,31.583995,120.2243033,31.5685043,31.58205964563886,120.2322347727437,31.56657091731323,120.2289215931125,1.0
28,折线,1016, ,1750857812,primary,130.619,江海西路,True,163380603,1750857801,69.34136,1960492,120.2277833,31.6179403,120.2291457,31.6177562,31.61600577525122,120.2323996268872,31.61582061386971,120.2337597024205,1.0
29,折线,1062,yes,1750857812,primary_link,529.812, ,True,"[163380561, 163380573]",2392683233,465.180526,1960515,120.2277833,31.6179403,120.2298876,31.614139,31.61600577525122,120.2323996268872,31.61220282470674,120.234500065046,1.0
30,折线,242, ,2056664254,trunk_link,121.687, ,True,195191979,2056664335,121.444505,1960202,120.2279075,31.5529727,120.2275424,31.5540219,31.55103503688388,120.232518001324,31.5520846196637,120.2321536212407,1.0
31,折线,1978, ,1820092756,trunk_link,14.37, ,True,195191995,2697536180,14.344873,1960850,120.2279151,31.5517694,120.2279699,31.5516489,31.54983162658249,120.2325254844686,31.54971107242632,120.2325801800958,1.0
32,折线,2700, ,2697536180,trunk_link,44.541, ,True,195191995,2056664219,44.492883,1961124,120.2279699,31.5516489,120.2282042,31.5513084,31.54971107242632,120.2325801800958,31.54937035722481,120.232814050314,1.0
33,折线,876, ,2056664276,trunk_link,270.71, ,True,147964613,2056664254,270.915508,1960446,120.228064,31.5534721,120.2279075,31.5529727,31.5515343552899,120.2326742763002,31.55103503688388,120.232518001324,1.0
34,折线,3487,yes,2056664276,primary,206.608999999999,梁清路,True,"[364086105, 364086106, 195191982]",2056664278,207.123068,1961441,120.228064,31.5534721,120.2302443,31.5534862,31.5515343552899,120.2326742763002,31.55154681251351,120.2348509479334,1.0
35,折线,3706, ,1820092762,trunk_link,109.043, ,True,195191979,2056664254,108.812532,1961515,120.2281613,31.5520204,120.2279075,31.5529727,31.55008245331664,120.2327712848804,31.55103503688388,120.232518001324,1.0
36,折线,3371,yes,1820092762,trunk_link,277.869, ,True,"[48051065, 364086102, 364086103]",2056664278,277.979003,1961395,120.2281613,31.5520204,120.2302443,31.5534862,31.55008245331664,120.2327712848804,31.55154681251351,120.2348509479334,1.0
37,折线,5133,yes,2056664219,primary,378.793,梁湖路,True,"[48051064, 298245010, 147964637]",2056664060,378.55079,1962034,120.2282042,31.5513084,120.2305484,31.5485971,31.54937035722481,120.232814050314,31.5466570648541,120.2351541359139,1.0
38,折线,862,yes,2056664302,primary,273.43,"['梁清路', '环太湖公路', '梅园互通']",True,"[364086112, 195192028, 71888933]",1820092844,97.689833,1960440,120.2282049,31.5536029,120.22532,31.5535553,31.55166505521308,120.2328149470634,31.55161986350983,120.2299351293832,1.0
39,折线,2871, ,2056664231,trunk,768.97, ,True,"[195191988, 195191996]",2056664625,374.08129,1961195,120.2282574,31.5515591,120.2269129,31.5583049,31.54962103741434,120.2328671813396,31.55636848727832,120.2315255888984,1.0
40,折线,488, ,2056664231,trunk_link,52.096, ,True,195191979,1820092762,51.979609,1960293,120.2282574,31.5515591,120.2281613,31.5520204,31.54962103741434,120.2328671813396,31.55008245331664,120.2327712848804,1.0
41,折线,718, ,2523870912,trunk,220.874, ,True,230830084,2523870872,220.457282,1960389,120.2283649,31.5858776,120.2276211,31.583995,31.58394174374747,120.2329774609326,31.58205964563886,120.2322347727437,1.0
42,折线,3197, ,3238265295,primary,74.431,钱胡公路,False,48051051,2523862010,23.756101,1961322,120.2285105,31.592528,120.2292644,31.5927169,31.59059231036496,120.2331233886082,31.59078064210916,120.2338760409946,1.0
43,折线,2882, ,1750857805,primary,360.556,江海西路,True,163380604,1750857844,46.964445,1961199,120.2289195,31.6179141,120.2251588,31.6184224,31.61597868674739,120.2335338940365,31.61649009966748,120.2297798300914,1.0
44,折线,4501, ,2514833243,tertiary,13.537,钱桥大街,False,244133587,2514833242,13.570508,1961811,120.2290729,31.6016099,120.2292157,31.6016046,31.59967407713256,120.2336856281549,31.5996686692632,120.2338281897916,0.0
45,折线,4813, ,2514833243,secondary,313.394, ,True,366470766,2055145328,312.656585,1961919,120.2290729,31.6016099,120.22933,31.5988,31.59967407713256,120.2336856281549,31.59686390189465,120.2339420576502,1.0
46,折线,779, ,1750857801,primary_link,134.896, ,True,163380565,1750857657,134.84562,1960419,120.2291457,31.6177562,120.2300087,31.6168444,31.61582061386971,120.2337597024205,31.61490816743609,120.2346212011972,1.0
47,折线,5238, ,1750857801,primary,87.858,江海西路,True,163380603,2392701617,88.066819,1962076,120.2291457,31.6177562,120.2300622,31.617633,31.61582061386971,120.2337597024205,31.61569673610261,120.2346746822178,0.0
48,折线,268,yes,2514833242,secondary,552.189999999999, ,True,"[366470769, 366470771, 230829637]",2514833239,550.88347,1960213,120.2292157,31.6016046,120.2294192,31.6065615,31.5996686692632,120.2338281897916,31.60462553877753,120.2340317805806,1.0
49,折线,1609, ,2523862010,primary_link,89.3849999999999, ,True,245140975,2523862015,89.439813,1960711,120.2292644,31.5927169,120.2299638,31.592298,31.59078064210916,120.2338760409946,31.59036120995047,120.2345742534273,1.0
50,折线,826, ,2523862010,primary,76.524,钱胡公路,False,48051051,2394591882,76.684776,1960432,120.2292644,31.5927169,120.2300395,31.5929111,31.59078064210916,120.2338760409946,31.59097427844949,120.2346498829864,1.0
51,折线,1641, ,2055145328,secondary,140.925, ,True,366470766,3238265564,140.601607,1960723,120.22933,31.5988,120.229528,31.5975439,31.59686390189465,120.2339420576502,31.59560761492378,120.2341396216207,1.0
52,折线,1647, ,2526036922,secondary,184.964, ,True,230829637,2514833242,184.531386,1960726,120.2294072,31.5999492,120.2292157,31.6016046,31.59801307883481,120.2340192290512,31.5996686692632,120.2338281897916,1.0
53,折线,959, ,2514833239,secondary,695.473, ,True,366470771,2392696819,693.831852,1960472,120.2294192,31.6065615,120.2299279,31.6128001,31.60462553877753,120.2340317805806,31.61086387707289,120.2345401834517,0.0
54,折线,2064,viaduct,2392687065,trunk,1353.098,钱威路高架,False,195010167,2055145319,1349.926827,1960881,120.2294827,31.6084992,120.2298514,31.5963808,31.60656323137916,120.2340953430628,31.59444423881133,120.2344623897435,0.0
55,折线,1812,viaduct,2392687065,trunk,628.289,钱威路高架,False,195010167,2392683233,626.803682,1960789,120.2294827,31.6084992,120.2298876,31.614139,31.60656323137916,120.2340953430628,31.61220282470674,120.234500065046,0.0
56,折线,3861,viaduct,2392687065,secondary_link,481.559, ,True,"[230830085, 230828245]",2392696819,480.443345,1961579,120.2294827,31.6084992,120.2299279,31.6128001,31.60656323137916,120.2340953430628,31.61086387707289,120.2345401834517,0.0
57,折线,2073, ,3238265564,secondary,24.211, ,True,366470766,3238265569,24.155353,1960885,120.229528,31.5975439,120.229562,31.5973281,31.59560761492378,120.2341396216207,31.59539178276487,120.2341735469038,1.0
58,折线,4363, ,2392692847,secondary,25.642,惠钱路,False,195010165,2055145328,25.654829,1961744,120.2295386,31.598947,120.22933,31.5988,31.59701075114755,120.2341503253538,31.59686390189465,120.2339420576502,0.0
59,折线,1817, ,2392692847,secondary,112.139, ,True,230829637,2526036922,111.877672,1960792,120.2295386,31.598947,120.2294072,31.5999492,31.59701075114755,120.2341503253538,31.59801307883481,120.2340192290512,0.0
60,折线,4444, ,3238265569,secondary,190.781, ,True,366470766,2392696809,190.355747,1961782,120.229562,31.5973281,120.2298931,31.5956397,31.59539178276487,120.2341735469038,31.59370308318056,120.2345039575253,1.0
61,折线,3781, ,2569204573,trunk,520.619, ,True,230830084,2523870912,519.527455,1961545,120.2296363,31.5904179,120.2283649,31.5858776,31.58848127517011,120.2342471276415,31.58394174374747,120.2329774609326,1.0
62,折线,42,yes,2392701610,secondary,1245.132, ,True,"[366470768, 230830625, 366470766]",2514833243,1242.187586,1960114,120.229697,31.6127864,120.2290729,31.6016099,31.61085034567766,120.2343096605486,31.59967407713256,120.2336856281549,0.0
63,折线,2286,viaduct,2392701610,secondary_link,478.387999999999, ,True,"[230830624, 230828246]",2392687065,477.264431,1960968,120.229697,31.6127864,120.2294827,31.6084992,31.61085034567766,120.2343096605486,31.60656323137916,120.2340953430628,1.0
64,折线,3070, ,2056664039,tertiary,8.714,环湖路,True,195192035,2056664034,8.726161,1961267,120.2297095,31.5479995,120.2297905,31.5479624,31.5460600141344,120.2343165467263,31.54602285132173,120.2343974107004,0.0
65,折线,3660, ,2392701613,secondary,80.5569999999999, ,True,230830625,2392701610,80.366116,1961497,120.2297431,31.6135098,120.229697,31.6127864,31.61157372198571,120.2343557473755,31.61085034567766,120.2343096605486,1.0
66,折线,413, ,2392701613,primary,22.616,盛岸西路,True,163381775,2392696813,22.666928,1960266,120.2297431,31.6135098,120.2299758,31.613464,31.61157372198571,120.2343557473755,31.61152775162433,120.234588062642,1.0
67,折线,682,yes,2392701626,primary,1213.127, ,True,"[163381803, 163381770, 163381779]",1750573342,147.897299,1960370,120.2297543,31.6136091,120.2171311,31.6151923,31.6116730151202,120.2343669375801,31.61326815939028,120.2217677868567,1.0
68,折线,2677, ,2392701626,secondary,11.092, ,True,230830625,2392701613,11.066583,1961114,120.2297543,31.6136091,120.2297431,31.6135098,31.6116730151202,120.2343669375801,31.61157372198571,120.2343557473755,0.0
69,折线,3659,yes,3021586021,tertiary,311.364,"['环湖路', '大渲桥']",True,"[298245009, 298245011, 298245007]",3021586012,18.013876,1961496,120.2297801,31.5480825,120.226653,31.5489167,31.54614296998189,120.2343870380952,31.54697970539866,120.2312653367817,1.0
70,折线,866, ,3021586021,secondary,11.399, ,True,195191984,2056664039,11.390895,1960441,120.2297801,31.5480825,120.2297095,31.5479995,31.54614296998189,120.2343870380952,31.5460600141344,120.2343165467263,1.0
71,折线,4241, ,2056664034,secondary,10.297,建筑路,True,195191987,3021586002,10.297809,1961706,120.2297905,31.5479624,120.2298672,31.548028,31.54602285132173,120.2343974107004,31.54608840132391,120.2344739908343,1.0
72,折线,2091, ,2056664034,tertiary,19.759,环湖路,True,195192035,3021586013,19.797839,1960895,120.2297905,31.5479624,120.2299869,31.5479027,31.54602285132173,120.2343974107004,31.54596300275372,120.2345934846288,1.0
73,折线,4427, ,2055145319,trunk,82.501, ,True,230830084,2392696809,82.305453,1961777,120.2298514,31.5963808,120.2298931,31.5956397,31.59444423881133,120.2344623897435,31.59370308318056,120.2345039575253,0.0
74,折线,2167, ,3021586002,tertiary,10.24,环湖路,True,298245011,3021586021,10.247581,1960927,120.2298672,31.548028,120.2297801,31.5480825,31.54608840132391,120.2344739908343,31.54614296998189,120.2343870380952,0.0
75,折线,3784, ,3021586002,secondary,93.395,建筑路,True,195191987,2056664054,93.465954,1961548,120.2298672,31.548028,120.2306588,31.5485265,31.54608840132391,120.2344739908343,31.54658638075412,120.2352643527432,1.0
76,折线,1236,viaduct,2392683233,trunk,842.181,"['钱威路高架', '钱威路']",False,"[195010168, 195010167]",2358605572,840.194493,1960570,120.2298876,31.614139,120.2304875,31.6216953,31.61220282470674,120.234500065046,31.61975875870226,120.2350996448514,0.0
77,折线,2468,yes,2392683233,primary_link,280.989, ,True,163380563,1750857627,280.404599,1961033,120.2298876,31.614139,120.2305165,31.6165842,31.61220282470674,120.234500065046,31.61464760162585,120.2351281563404,0.0
78,折线,4490, ,2392696809,trunk,31.951, ,True,230830084,2676960756,31.876584,1961808,120.2298931,31.5956397,120.2299257,31.5953537,31.59370308318056,120.2345039575253,31.59341704954725,120.2345364795542,1.0
79,折线,117, ,2676960756,trunk,272.22, ,True,230830084,2394591882,271.57755,1960144,120.2299257,31.5953537,120.2300395,31.5929111,31.59341704954725,120.2345364795542,31.59097427844949,120.2346498829864,1.0
80,折线,1426, ,2392696819,secondary,73.962, ,True,366470771,2392696813,73.786813,1960642,120.2299279,31.6128001,120.2299758,31.613464,31.61086387707289,120.2345401834517,31.61152775162433,120.234588062642,1.0
81,折线,350, ,2523862015,trunk,211.357999999999, ,True,230830084,2569204573,210.875991,1960240,120.2299638,31.592298,120.2296363,31.5904179,31.59036120995047,120.2345742534273,31.58848127517011,120.2342471276415,1.0
82,折线,4024, ,2392696813,secondary,11.175, ,True,366470771,2392696822,11.148699,1961628,120.2299758,31.613464,120.2299811,31.6135644,31.61152775162433,120.234588062642,31.61162814914803,120.2345933626741,1.0
83,折线,158,yes,2392696813,primary,830.962999999999,盛岸西路,True,"[163381785, 163381806, 163381775]",2514833267,832.080432,1960167,120.2299758,31.613464,120.237587,31.6101476,31.61152775162433,120.234588062642,31.60820681268477,120.2421877967355,1.0
84,折线,504, ,2392696822,primary,22.044, ,True,163381779,2392701626,22.093872,1960302,120.2299811,31.6135644,120.2297543,31.6136091,31.61162814914803,120.2345933626741,31.6116730151202,120.2343669375801,1.0
85,折线,3452, ,2392696822,secondary,141.487, ,True,366470771,2419942075,141.15087,1961429,120.2299811,31.6135644,120.2300491,31.6148353,31.61162814914803,120.2345933626741,31.61289901622394,120.234661361701,1.0
86,折线,1637, ,3021586013,tertiary,17.966,环湖路,True,298245011,3021586002,17.958214,1960721,120.2299869,31.5479027,120.2298672,31.548028,31.54596300275372,120.2345934846288,31.54608840132391,120.2344739908343,0.0
87,折线,3278, ,3021586013,tertiary,301.908,环湖路,False,298245008,2056663998,302.497752,1961354,120.2299869,31.5479027,120.2329928,31.5470036,31.54596300275372,120.2345934846288,31.54506179951465,120.237594598608,1.0
88,折线,3280, ,1750857657,secondary,360.563, ,True,230830625,2392701626,359.712061,1961355,120.2300087,31.6168444,120.2297543,31.6136091,31.61490816743609,120.2346212011972,31.6116730151202,120.2343669375801,1.0
89,折线,4424, ,2055145315,secondary,369.789, ,True,230829637,2392692847,368.940427,1961774,120.2300335,31.5956517,120.2295386,31.598947,31.59371498169123,120.2346441294728,31.59701075114755,120.2341503253538,0.0
90,折线,1008, ,2055145315,trunk,82.887, ,True,195010166,2055145319,82.706477,1960488,120.2300335,31.5956517,120.2298514,31.5963808,31.59371498169123,120.2346441294728,31.59444423881133,120.2344623897435,1.0
91,折线,1766, ,2394591882,trunk,68.55, ,True,230830084,2523862015,68.389835,1960769,120.2300395,31.5929111,120.2299638,31.592298,31.59097427844949,120.2346498829864,31.59036120995047,120.2345742534273,1.0
92,折线,2192, ,2394591882,primary,18.916,钱胡公路,False,48051051,610907156,18.955836,1960932,120.2300395,31.5929111,120.2302311,31.5929591,31.59097427844949,120.2346498829864,31.59102214234776,120.2348411758915,0.0
93,折线,2588, ,2392701605,primary,108.024,江海西路,True,163380604,1750857805,108.280855,1961080,120.2300462,31.6177617,120.2289195,31.6179141,31.61582544879774,120.2346587193956,31.61597868674739,120.2335338940365,1.0
94,折线,1470, ,2392701605,secondary,14.391, ,True,230830625,2392701617,14.357239,1960663,120.2300462,31.6177617,120.2300622,31.617633,31.61582544879774,120.2346587193956,31.61569673610261,120.2346746822178,0.0
95,折线,3670, ,2419942075,secondary,186.788, ,True,366470771,2392701624,186.346885,1961498,120.2300491,31.6148353,120.2301694,31.616512,31.61289901622394,120.234661361701,31.61457564819377,120.2347816110428,1.0
96,折线,4759, ,2392701617,secondary,87.835, ,True,230830625,1750857657,87.627876,1961901,120.2300622,31.617633,120.2300087,31.6168444,31.61569673610261,120.2346746822178,31.61490816743609,120.2346212011972,1.0
97,折线,4836, ,2392701617,primary,17.806,江海西路,True,163380603,2392696815,17.848117,1961929,120.2300622,31.617633,120.2302481,31.6176089,31.61569673610261,120.2346746822178,31.61567250221467,120.2348602782332,0.0
98,折线,4646, ,1750857876,primary_link,165.447, ,True,163380568,1750857805,165.484833,1961859,120.2301292,31.6188625,120.2289195,31.6179141,31.61692619783873,120.2347416795326,31.61597868674739,120.2335338940365,0.0
99,折线,4923, ,1750857876,secondary,122.679, ,True,230830625,2392701605,122.389785,1961959,120.2301292,31.6188625,120.2300462,31.6177617,31.61692619783873,120.2347416795326,31.61582544879774,120.2346587193956,1.0
100,折线,5242, ,2392701624,secondary,122.197, ,True,366470771,2392696815,121.908454,1962077,120.2301694,31.616512,120.2302481,31.6176089,31.61457564819377,120.2347816110428,31.61567250221467,120.2348602782332,0.0
101,折线,4981, ,2392701624,primary_link,185.318, ,True,163380572,1750857772,185.431641,1961975,120.2301694,31.616512,120.2316243,31.6174211,31.61457564819377,120.2347816110428,31.61548374878446,120.2362342723757,1.0
102,折线,5113, ,3021620017,secondary_link,370.441, ,True,245297976,2525199771,370.789165,1962024,120.2301987,31.558242,120.2270128,31.5570536,31.55630303685625,120.2348058319815,31.55511700414684,120.2316252055619,1.0
103,折线,4815, ,610907156,trunk,300.605,钱荣路,True,195192036,2055145315,299.899363,1961920,120.2302311,31.5929591,120.2300335,31.5956517,31.59102214234776,120.2348411758915,31.59371498169123,120.2346441294728,1.0
104,折线,357, ,2056664278,primary,64.088,梁清路,True,364086106,3025445690,64.246291,1960244,120.2302443,31.5534862,120.2309196,31.5535164,31.55154681251351,120.2348509479334,31.55157653958801,120.2355251666777,1.0
105,折线,799, ,2392696815,secondary,13.877, ,True,366470771,2392696817,13.848437,1960424,120.2302481,31.6176089,120.2302875,31.6177291,31.61567250221467,120.2348602782332,31.61579267510191,120.2348996248249,1.0
106,折线,2380, ,2392696815,primary,131.977,江海西路,True,163380603,1750857772,132.289152,1961002,120.2302481,31.6176089,120.2316243,31.6174211,31.61567250221467,120.2348602782332,31.61548374878446,120.2362342723757,0.0
107,折线,2601, ,2392696817,primary,23.134,江海西路,True,163380604,2392701605,23.189364,1961084,120.2302875,31.6177291,120.2300462,31.6177617,31.61579267510191,120.2348996248249,31.61582544879774,120.2346587193956,0.0
108,折线,2541, ,2392696817,secondary,79.978, ,True,366470771,1750857847,79.799754,1961063,120.2302875,31.6177291,120.2303948,31.6184366,31.61579267510191,120.2348996248249,31.61650010456557,120.2350068125683,0.0
109,折线,4107, ,4265485703,road,118.074999999999, ,False,427316779,4265485624,117.879694,1961660,120.2303059,31.5505204,120.2298483,31.5495437,31.5485807101957,120.2349121925238,31.54760425309959,120.2344552524388,0.0
110,折线,515, ,4265485703,road,289.198, ,False,427316786,4265485623,289.411832,1960307,120.2303059,31.5505204,120.232477,31.5499709,31.5485807101957,120.2349121925238,31.54802969454846,120.2370798350083,1.0
111,折线,3773, ,2056664624,secondary,683.29,梁溪路,True,"[195192032, 333935980, 333935981]",2056664374,388.510827,1961541,120.2303567,31.5582672,120.2247775,31.5544491,31.5563281259158,120.2349635785292,31.55251422417932,120.2293937006381,1.0
112,折线,5081, ,2056664624,secondary_link,15.231, ,True,245297976,3021620017,15.265983,1962011,120.2303567,31.5582672,120.2301987,31.558242,31.5563281259158,120.2349635785292,31.55630303685625,120.2348058319815,1.0
113,折线,4309,yes,2056664308,trunk_link,400.893, ,True,"[364086100, 364086101, 64235190]",2056664512,401.203508,1961724,120.2303907,31.5536075,120.227096,31.5554949,31.55166801840099,120.2349971217915,31.55355810781685,120.2317081253285,1.0
114,折线,1813,yes,2056664308,primary,207.124,梁清路,True,"[364086104, 195192027, 364086112]",2056664302,207.640166,1960790,120.2303907,31.5536075,120.2282049,31.5536029,31.55166801840099,120.2349971217915,31.55166505521308,120.2328149470634,1.0
115,折线,78, ,1750857847,secondary,364.714, ,True,366470771,2358605572,363.868159,1960130,120.2303948,31.6184366,120.2304875,31.6216953,31.61650010456557,120.2350068125683,31.61975875870226,120.2350996448514,1.0
116,折线,3675, ,2358605572,secondary,318.267, ,True,230830625,1750857876,317.5396,1961499,120.2304875,31.6216953,120.2301292,31.6188625,31.61975875870226,120.2350996448514,31.61692619783873,120.2347416795326,0.0
117,折线,1253, ,2358605572,trunk,203.819,钱威路,False,195010168,2358605569,203.33753,1960578,120.2304875,31.6216953,120.2306164,31.623525,31.61975875870226,120.2350996448514,31.62158837364989,120.2352284958497,1.0
118,折线,1217,yes,1750857627,primary_link,732.399, ,True,"[163380557, 163380558]",1750857844,419.784818,1960565,120.2305165,31.6165842,120.2251588,31.6184224,31.61464760162585,120.2351281563404,31.61649009966748,120.2297798300914,1.0
119,折线,2387,yes,1750857627,primary_link,372.811, ,True,163380556,1750857665,373.509398,1961006,120.2305165,31.6165842,120.2341712,31.6169746,31.61464760162585,120.2351281563404,31.61503566095069,120.2387772943478,0.0
120,折线,3829, ,2056664060,secondary,93.007, ,True,195191984,3021586021,93.065204,1961565,120.2305484,31.5485971,120.2297801,31.5480825,31.5466570648541,120.2351541359139,31.54614296998189,120.2343870380952,1.0
121,折线,3558, ,2056664060,primary,13.079,梁湖路,True,48051064,2056664054,13.089109,1961468,120.2305484,31.5485971,120.2306588,31.5485265,31.5466570648541,120.2351541359139,31.54658638075412,120.2352643527432,0.0
122,折线,2268, ,2358605569,trunk,118.19,钱威路,False,195010168,2075311718,117.911089,1960958,120.2306164,31.623525,120.2306986,31.6245856,31.62158837364989,120.2352284958497,31.62264891763351,120.2353106557859,1.0
123,折线,115,yes,2358605569,trunk_link,1188.369,北环路,True,"[163341377, 163341369, 163341371, 227131302]",1750564178,1188.875058,1960143,120.2306164,31.623525,120.2400297,31.6303903,31.62158837364989,120.2352284958497,31.62844863965967,120.2446291921281,1.0
124,折线,4556, ,2075311744,trunk,108.402,惠澄大道,True,230831630,2075311718,108.150637,1961829,120.2306256,31.6255548,120.2306986,31.6245856,31.62361816920458,120.2352378565894,31.62264891763351,120.2353106557859,0.0
