OBJECTID,from_lng_mars,from_lat_mars,to_lng_mars,to_lat_mars,isOK
764,120.296727,31.525212,120.297027,31.525416,1
765,120.2947738,31.52414877,120.2963611,31.5250107,1
766,120.2867471,31.52498817,120.2837294,31.52530046,1
767,120.282534,31.52509619,120.2771727,31.52280111,1
769,120.2844045,31.5254411,120.282534,31.52509619,1
770,120.2780341,31.52284306,120.2854663,31.52515704,1
771,120.286342,31.525226,120.285956,31.525313,1
772,120.2837294,31.52530046,120.2779834,31.52295062,1
773,120.285079,31.525445,120.284433,31.525465,1
774,120.285844,31.525337,120.285162,31.525439,1
776,120.2720248,31.52091739,120.2719396,31.52194826,1
778,120.2719396,31.52194826,120.2736398,31.52204465,1
780,120.2736398,31.52204465,120.2750249,31.5221842,1
781,120.2715495,31.52209553,120.2703077,31.52210035,1
783,120.271503,31.522881,120.271576,31.522148,1
785,120.271903,31.522171,120.271883,31.523004,1
786,120.2735876,31.52233035,120.2719284,31.52212388,1
787,120.2750042,31.52247252,120.2735876,31.52233035,1
788,120.2750249,31.5221842,120.2772714,31.52251676,1
789,120.2771727,31.52280111,120.2750042,31.52247252,1
790,120.271273,31.52715945,120.2780341,31.52284306,1
791,120.2779834,31.52295062,120.2714982,31.52717219,1
792,120.2711151,31.52754889,120.2714002,31.52313986,1
793,120.2719391,31.52328573,120.2716168,31.52755992,1
794,120.2711295,31.52947262,120.271273,31.52715945,1
795,120.2714982,31.52717219,120.2713542,31.52946246,1
796,120.271075,31.527939,120.271094,31.527622,1
797,120.271598,31.527605,120.271576,31.527926,1
799,120.2747262,31.52798786,120.2681752,31.52785033,1
801,120.271013,31.5290888,120.2710907,31.52793842,1
802,120.2715843,31.52794514,120.2715103,31.52912593,1
803,120.275508,31.528077,120.274505,31.527967,1
804,120.2715103,31.52912593,120.271294,31.53207971,1
805,120.2713542,31.52946246,120.2711925,31.53172161,1
806,120.2709469,31.53196178,120.2711295,31.52947262,1
807,120.2707472,31.53519761,120.2709469,31.53196178,1
808,120.271294,31.53207971,120.2712204,31.53308448,1
809,120.2706218,31.53466757,120.2707226,31.53310207,1
810,120.2704859,31.53737547,120.2706218,31.53466757,1
811,120.269931,31.546385,120.270009,31.544293,1
812,120.269903,31.547054,120.269923,31.546516,1
814,120.3152951,31.55148573,120.3144027,31.55093788,1
816,120.29896,31.580904,120.298883,31.581443,1
816,120.298722,31.58145,120.29884,31.580895,1
818,120.2964002,31.58190898,120.2957537,31.5805601,1
819,120.2976964,31.5829296,120.2964002,31.58190898,1
820,120.310773,31.562325,120.309957,31.561874,1
821,120.312131,31.562983,120.310931,31.562399,1
824,120.2934395,31.5714532,120.2947909,31.57017797,1
828,120.320077,31.566566,120.320421,31.566759,1
829,120.311233,31.562319,120.319895,31.566474,1
830,120.319731,31.5665,120.3174,31.565376,1
831,120.320333,31.566837,120.320051,31.566671,1
832,120.32047,31.566792,120.320535,31.56683,1
833,120.320483,31.566757,120.320753,31.566493,1
835,120.320453,31.566909,120.320382,31.566868,1
836,120.32002,31.567174,120.320339,31.566883,1
838,120.322056,31.567946,120.320502,31.566942,1
839,120.320594,31.566861,120.322825,31.568336,1
841,120.322152,31.568011,120.322167,31.56802,1
842,120.330078,31.572325,120.33299,31.569841,1
842,120.333076,31.569928,120.330182,31.57237,1
843,120.330004,31.572443,120.330053,31.572362,1
843,120.33016,31.57241,120.330106,31.572492,1
844,120.323051,31.568487,120.32528,31.570011,1
845,120.329257,31.575873,120.329979,31.572484,1
845,120.330086,31.572529,120.329337,31.575904,1
846,120.329951,31.572445,120.323466,31.568921,1
847,120.3374812,31.57472699,120.3394306,31.57376424,1
849,120.3353652,31.57607333,120.3321489,31.57827581,1
850,120.3467984,31.5754604,120.3353652,31.57607333,1
851,120.342719,31.57624167,120.3363942,31.57236788,1
852,120.3435825,31.57624899,120.3452676,31.5759283,1
853,120.343606,31.57200879,120.3435825,31.57624899,1
854,120.330339,31.58216195,120.3304749,31.58078474,1
896,120.2704918,31.54088633,120.2838153,31.54136298,1
897,120.270869,31.537542,120.27056,31.540844,1
898,120.2704701,31.54104003,120.270252,31.54608098,1
899,120.273449,31.541173,120.270688,31.541069,1
911,120.329374,31.566592,120.329529,31.566793,1
912,120.270054,31.548966,120.269862,31.548956,1
912,120.269866,31.548824,120.270094,31.548826,1
913,120.274451,31.54929,120.270184,31.548967,1
913,120.270164,31.548829,120.274404,31.549216,1
914,120.270243,31.546144,120.270113,31.548785,1
915,120.269844,31.548776,120.2699,31.547161,1
916,120.269745,31.550672,120.269839,31.548986,1
945,120.307115,31.584899,120.305868,31.585443,1
945,120.30583,31.585317,120.306686,31.584886,1
946,120.307742,31.584873,120.308426,31.587457,1
946,120.308295,31.587489,120.30763,31.584939,1
947,120.3084915,31.58788656,120.3099704,31.59475593,1
948,120.3098437,31.59463531,120.3083853,31.58798558,1
949,120.329091,31.588187,120.329668,31.5868,1
952,120.3130077,31.58969563,120.3092433,31.59069525,1
954,120.2993756,31.59273228,120.298474,31.59327356,1
955,120.3047337,31.58998343,120.2993756,31.59273228,1
956,120.298474,31.59327356,120.2967266,31.59446036,1
957,120.3101676,31.59690434,120.3098437,31.59463531,1
959,120.3099704,31.59475593,120.3107737,31.59856193,1
960,120.3194607,31.59695903,120.3163509,31.59257661,1
961,120.3207157,31.59788738,120.3194607,31.59695903,1
962,120.2929328,31.59783982,120.2911332,31.59974232,1
963,120.3030158,31.59977171,120.3021968,31.59824128,1
964,120.302058,31.597725,120.302285,31.598166,1
965,120.302186,31.598188,120.300649,31.595552,1
966,120.310852,31.598715,120.313944,31.604154,1
999,120.307876,31.56856,120.307832,31.568242,1
1000,120.308059,31.569872,120.307884,31.568629,1
1011,120.28442,31.564863,120.288185,31.569275,1
1011,120.288135,31.569351,120.284323,31.564965,1
1014,120.280021,31.573171,120.280043,31.572542,1
1014,120.280102,31.572531,120.280077,31.573174,1
1015,120.280048,31.572446,120.28093,31.569228,1
1015,120.28096,31.569262,120.280107,31.572449,1
1016,120.297712,31.583115,120.296883,31.583853,1
1016,120.296717,31.583839,120.297573,31.583033,1
1024,120.313129,31.56343,120.312222,31.563025,1
1026,120.314839,31.564169,120.313221,31.563462,1
1028,120.306896,31.5397557,120.3104939,31.53613092,1
1029,120.3047055,31.54208045,120.306896,31.5397557,1
1030,120.2992767,31.54772242,120.3006456,31.54633666,1
1031,120.296495,31.550345,120.299142,31.547785,1
1033,120.3036685,31.54324599,120.3047055,31.54208045,1
1035,120.3021283,31.54481531,120.3036685,31.54324599,1
1037,120.3104939,31.53613092,120.3114821,31.53513763,1
1046,120.27579,31.585989,120.278008,31.58791,1
1047,120.278094,31.588112,120.278053,31.587973,1
1047,120.278071,31.587956,120.27823,31.588047,1
1049,120.295127,31.57946,120.287389,31.582016,1
1049,120.287281,31.581983,120.295091,31.579348,1
1050,120.2825684,31.58581602,120.2872094,31.58209064,1
1051,120.2751876,31.58938902,120.2825684,31.58581602,1
1057,120.277799,31.580492,120.277936,31.580174,1
1058,120.2759237,31.58360485,120.2778277,31.58053039,1
1060,120.283059,31.585853,120.280904,31.59058,1
1060,120.280774,31.590471,120.28295,31.585909,1
1061,120.274631,31.595151,120.28038,31.590908,1
1061,120.280489,31.590994,120.274693,31.595233,1
1069,120.289105,31.550068,120.284259,31.549138,1
1069,120.284332,31.549011,120.289057,31.549962,1
1070,120.2893898,31.55004439,120.2898484,31.54764835,1
1071,120.289514,31.550129,120.289446,31.550117,1
1071,120.289445,31.550029,120.289517,31.550043,1
1073,120.2711243,31.53439706,120.2708366,31.53737119,1
1075,120.283511,31.564208,120.284263,31.564752,1
1075,120.284118,31.564822,120.283426,31.564324,1
1077,120.308465,31.571352,120.308169,31.5704497,1
1078,120.308774,31.572275,120.308506,31.571437,1
1089,120.309477,31.576479,120.309268,31.576941,1
1099,120.310317,31.562086,120.307651,31.559823,1
1104,120.3051256,31.56496262,120.3052355,31.56406504,1
1104,120.305139,31.565077,120.305259,31.564126,1
1106,120.3094879,31.5636882,120.3081183,31.56492177,1
1107,120.297271,31.551594,120.293887,31.550767,1
1107,120.293848,31.550673,120.297495,31.551544,1
1111,120.292802,31.554254,120.294855,31.551873,1
1116,120.285228,31.576121,120.285543,31.576065,1
1117,120.284407,31.57638,120.285055,31.576167,1
1119,120.283613,31.580528,120.283787,31.580592,1
1120,120.283456,31.580475,120.283795,31.580595,1
1121,120.285663,31.576052,120.287385,31.575857,1
1122,120.289146,31.565919,120.291333,31.568076,1
1122,120.291116,31.568143,120.289076,31.566032,1
1123,120.291396,31.568117,120.291458,31.568153,1
1123,120.291286,31.568231,120.29121,31.568198,1
1124,120.288322,31.56951,120.288816,31.570371,1
1124,120.288713,31.570402,120.288257,31.569583,1
1125,120.288246,31.569378,120.288289,31.56945,1
1125,120.288216,31.569509,120.288158,31.569389,1
1126,120.291548,31.568196,120.29338,31.569006,1
1126,120.293328,31.569104,120.291373,31.568278,1
1128,120.283364,31.576825,120.283863,31.576606,1
1129,120.279311,31.578315,120.283225,31.576881,1
1130,120.284041,31.576529,120.2843,31.576418,1
1131,120.281243,31.577528,120.281367,31.577806,1
1132,120.28044,31.575226,120.281202,31.577433,1
1138,120.2967801,31.56808184,120.2956742,31.56655317,1
1138,120.296274,31.567409,120.295609,31.566334,1
1140,120.288495,31.564789,120.289001,31.565668,1
1140,120.288939,31.56579,120.288395,31.56484,1
1142,120.284218,31.559204,120.284695,31.558689,1
1143,120.281856,31.561678,120.284162,31.559259,1
1143,120.284187,31.559365,120.281921,31.561727,1
1144,120.286672,31.562625,120.288077,31.564107,1
1144,120.287942,31.564104,120.286568,31.562728,1
1146,120.286425,31.562824,120.285326,31.563905,1
1148,120.285183,31.56227,120.287077,31.560291,1
1148,120.287165,31.56031,120.285227,31.562336,1
1149,120.2841304,31.54903603,120.284914,31.55846156,1
1150,120.281412,31.562132,120.281788,31.56175,1
1150,120.281858,31.561796,120.281459,31.56222,1
1152,120.284099,31.549103,120.28396,31.549079,1
1152,120.283954,31.548916,120.28409,31.548946,1
1153,120.2838884,31.54500461,120.2841304,31.54903603,1
1154,120.283792,31.541488,120.28379,31.541374,1
1155,120.283677,31.541497,120.278273,31.541354,1
1156,120.2837428,31.54415438,120.2838156,31.5415041,1
1157,120.2838153,31.54136298,120.283835,31.53986156,1
1159,120.284062,31.538571,120.284339,31.537997,1
1160,120.2845785,31.53782735,120.2906877,31.53806519,1
1161,120.2870093,31.52962331,120.2845785,31.53782735,1
1162,120.283817,31.54905,120.279104,31.549111,1
1162,120.279009,31.54891,120.283671,31.548865,1
1163,120.2839082,31.54898739,120.2837428,31.54415438,1
1164,120.2840503,31.55043677,120.2839082,31.54898739,1
1165,120.283835,31.53986156,120.2839185,31.53885785,1
1168,120.30121,31.572364,120.300617,31.572938,1
1168,120.300585,31.572914,120.301124,31.572332,1
1170,120.299052,31.570026,120.300799,31.570205,1
1170,120.300766,31.57026,120.299039,31.570102,1
1171,120.307062,31.566649,120.306383,31.567289,1
1171,120.306289,31.567234,120.306906,31.566611,1
1172,120.29958,31.577394,120.299489,31.577866,1
1172,120.299408,31.577852,120.299508,31.577373,1
1175,120.300586,31.572967,120.300384,31.573197,1
1175,120.300342,31.573173,120.300551,31.572949,1
1178,120.294379,31.577452,120.294199,31.576977,1
1182,120.301737,31.582091,120.302813,31.581576,1
1182,120.302813,31.581576,120.301823,31.582177,1
1183,120.322528,31.544602,120.32269,31.544433,1
1184,120.32251,31.54463396,120.3191328,31.54202014,1
1185,120.3213716,31.54570563,120.32251,31.54463396,1
1186,120.322583,31.544681,120.322531,31.544631,1
1189,120.315348,31.551491,120.315405,31.551432,1
1190,120.314636,31.55219,120.315322,31.551516,1
1191,120.315413,31.551546,120.315348,31.551513,1
1192,120.3171274,31.54974018,120.3188281,31.54813485,1
1194,120.3153545,31.55142963,120.3171274,31.54974018,1
1195,120.322727,31.544427,120.322788,31.544475,1
1196,120.3215159,31.5435315,120.3227038,31.5444421,1
1197,120.317112,31.543869,120.319096,31.542029,1
1197,120.319208,31.542093,120.317122,31.54401,1
1198,120.319103,31.54198,120.316839,31.540279,1
1204,120.313118,31.535896,120.310605,31.538344,1
1204,120.310552,31.538277,120.313034,31.535816,1
1225,120.272211,31.572493,120.274147,31.573768,1
1225,120.274086,31.573892,120.272068,31.572516,1
1226,120.271713,31.572106,120.268077,31.566122,1
1226,120.268419,31.566329,120.271823,31.572025,1
1240,120.310547,31.538279,120.313013,31.535832,1
1240,120.313151,31.535864,120.31079,31.538162,1
1241,120.307743,31.584716,120.314904,31.581319,1
1250,120.309238,31.576994,120.308718,31.577917,1
1253,120.308843,31.540166,120.310476,31.538352,1
1253,120.310556,31.538399,120.30893,31.540197,1
1255,120.306088,31.543238,120.30745,31.541728,1
1255,120.307535,31.541754,120.306222,31.543243,1
1260,120.316619,31.544335,120.316994,31.543992,1
1260,120.317082,31.544045,120.31665,31.544438,1
1261,120.315277,31.545575,120.316479,31.544459,1
1261,120.317074,31.54405,120.316645,31.544447,1
1263,120.313091,31.547616,120.313633,31.547121,1
1263,120.313711,31.547174,120.313182,31.54767,1
1265,120.31421,31.546579,120.315123,31.545727,1
1265,120.315336,31.545661,120.315288,31.545709,1
1266,120.315241,31.545624,120.315254,31.54561,1
1266,120.316586,31.5445,120.3154,31.545606,1
1268,120.31381,31.546956,120.314129,31.546646,1
1268,120.315215,31.545785,120.314354,31.546582,1
1269,120.313692,31.547073,120.313754,31.547004,1
1269,120.313812,31.547081,120.313772,31.547129,1
1273,120.317153,31.565264,120.315783,31.564612,1
1296,120.304334,31.569266,120.303763,31.569831,1
1296,120.303634,31.569768,120.304248,31.569212,1
1298,120.289993,31.54767423,120.2895371,31.55006448,1
1300,120.2952604,31.54417838,120.2932716,31.54317247,1
1301,120.3006456,31.54633666,120.3021283,31.54481531,1
1302,120.293536,31.550711,120.289604,31.550139,1
1302,120.289663,31.550064,120.293531,31.550635,1
1304,120.2903738,31.54289937,120.290483,31.5460276,1
1307,120.293225,31.543111,120.287425,31.541566,1
1308,120.2933489,31.54308196,120.2953485,31.5441142,1
1309,120.2873362,31.54146843,120.2933489,31.54308196,1
1312,120.2908276,31.53818348,120.2901993,31.54080504,1
1313,120.2935385,31.53077355,120.2930263,31.53220172,1
1314,120.293507,31.530771,120.293327,31.53074,1
1315,120.293581,31.530653,120.293541,31.530759,1
1316,120.33261,31.558264,120.333286,31.557194,1
1316,120.333415,31.557208,120.332718,31.558333,1
1320,120.2712204,31.53308448,120.2711243,31.53439706,1
1326,120.2930263,31.53220172,120.2923798,31.53392474,1
1327,120.2953485,31.5441142,120.2972547,31.5450562,1
1328,120.3019409,31.5291532,120.2987127,31.52685603,1
1330,120.305626,31.53167,120.301943,31.529119,1
1331,120.3024933,31.53502371,120.3043067,31.53317409,1
1332,120.3016584,31.53586549,120.3024933,31.53502371,1
1335,120.305705,31.531678,120.305835,31.531526,1
1336,120.304292,31.533124,120.305654,31.531727,1
1337,120.3031884,31.52968382,120.3059345,31.53150455,1
1342,120.3020892,31.52896051,120.3031884,31.52968382,1
1343,120.298235,31.52624,120.305813,31.531474,1
1350,120.30369,31.569892,120.303347,31.570244,1
1350,120.303232,31.570173,120.303553,31.569826,1
1356,120.321011,31.574444,120.32038,31.575392,1
1357,120.324172,31.56979,120.320991,31.574456,1
1358,120.318899,31.573414,120.317421,31.573018,1
1360,120.336941,31.566197,120.341647,31.563104,1
1361,120.333398,31.557246,120.330269,31.561681,1
1361,120.330155,31.56164,120.333318,31.557154,1
1362,120.33485,31.554573,120.333683,31.556765,1
1400,120.269804,31.563811,120.268849,31.563616,1
1400,120.268889,31.563492,120.269834,31.563685,1
1402,120.2699341,31.55927999,120.2688322,31.56351288,1
1403,120.2862818,31.52798388,120.2857931,31.52650166,1
1404,120.286571,31.528836,120.286176,31.527649,1
1405,120.291687,31.557485,120.289717,31.559475,1
1405,120.289639,31.559424,120.291481,31.557593,1
1406,120.284281,31.563268,120.28509,31.562376,1
1406,120.285142,31.562417,120.284332,31.563284,1
1412,120.3188281,31.54813485,120.3204087,31.54663943,1
1414,120.3204087,31.54663943,120.3213716,31.54570563,1
1418,120.3474832,31.56109672,120.3438505,31.55931588,1
1424,120.3092286,31.55514811,120.3069432,31.55336803,1
1425,120.3012742,31.54806448,120.3029172,31.54939887,1
1426,120.2980802,31.54556435,120.3012742,31.54806448,1
1427,120.297927,31.545629,120.301028,31.548024,1
1428,120.301304,31.548227,120.302485,31.549142,1
1437,120.2677226,31.56588465,120.2684713,31.5637833,1
1441,120.31133,31.58545242,120.3071562,31.58861175,1
1442,120.3148356,31.58761449,120.3152043,31.58571457,1
1443,120.3272981,31.5929075,120.3265718,31.59446397,1
1449,120.2957537,31.5805601,120.2952274,31.579371,1
1451,120.295434,31.579284,120.298998,31.579574,1
1452,120.298883,31.581443,120.297914,31.582871,1
1452,120.297772,31.582812,120.298703,31.581546,1
1454,120.304041,31.545154,120.305427,31.543907,1
1454,120.305498,31.543962,120.304115,31.5452,1
1465,120.2820224,31.60135261,120.279552,31.59955077,1
1466,120.2827165,31.60240354,120.2820224,31.60135261,1
1468,120.279565,31.59939,120.279644,31.599293,1
1469,120.279626,31.599492,120.279547,31.599445,1
1470,120.290561,31.60031,120.285457,31.605693,1
1470,120.285264,31.605691,120.29845,31.593157,1
1472,120.279677,31.599289,120.279758,31.599348,1
1474,120.282288,31.601291,120.282553,31.601603,1
1475,120.2797305,31.59933083,120.2822176,31.6012184,1
1479,120.316784,31.55971637,120.3221642,31.56291662,1
1479,120.314722,31.558575,120.322139,31.562923,1
1481,120.3130569,31.55765555,120.316784,31.55971637,1
1481,120.313119,31.557708,120.31466,31.558542,1
1482,120.3166493,31.55984144,120.3108849,31.55630965,1
1484,120.3190135,31.56125316,120.3166493,31.55984144,1
1484,120.316718,31.559869,120.318999,31.561235,1
1489,120.2987127,31.52685603,120.297487,31.52600784,1
1490,120.297576,31.52579,120.29813,31.526169,1
1494,120.307819,31.553944,120.309255,31.555047,1
1495,120.309444,31.555194,120.309594,31.555302,1
1496,120.2846737,31.55781475,120.2845005,31.5557196,1
1497,120.296999,31.525714,120.29678,31.525954,1
1498,120.297005,31.525675,120.296918,31.52562,1
1499,120.297441,31.525922,120.29705,31.525703,1
1500,120.2933782,31.53074033,120.2870093,31.52962331,1
1501,120.296869,31.525594,120.296529,31.525408,1
1502,120.329943,31.586812,120.329777,31.586789,1
1503,120.3296442,31.58671983,120.3280836,31.58660995,1
1504,120.305494,31.543848,120.305624,31.54372,1
1504,120.305692,31.543782,120.305561,31.543906,1
1505,120.327504,31.548377,120.327637,31.548511,1
1506,120.324119,31.55765309,120.3243833,31.5565422,1
1507,120.3237933,31.55894688,120.324119,31.55765309,1
1508,120.327631,31.548536,120.327435,31.548715,1
1520,120.2780183,31.54129966,120.2735118,31.54114156,1
1534,120.3021276,31.60439373,120.3040326,31.60426174,1
1535,120.296585,31.60691908,120.3021276,31.60439373,1
1536,120.303043,31.604766,120.303339,31.604738,1
1537,120.303548,31.604704,120.30402,31.604622,1
1538,120.304209,31.604595,120.306009,31.604482,1
1539,120.3151181,31.60457093,120.3050171,31.60455133,1
1540,120.3151181,31.60457093,120.3050171,31.60455133,1
1546,120.316877,31.583701,120.316529,31.583223,1
1547,120.316932,31.583762,120.316895,31.583729,1
1548,120.315771,31.580845,120.314505,31.581707,1
1549,120.319483,31.576746,120.315913,31.580738,1
1550,120.314369,31.579897,120.314936,31.578933,1
1558,120.281128,31.537755,120.277016,31.537509,1
1558,120.276988,31.537463,120.281066,31.537696,1
1559,120.283063,31.537861,120.281284,31.537762,1
1559,120.281276,31.537708,120.283054,31.537804,1
1562,120.293388,31.530589,120.293555,31.530626,1
1563,120.2966405,31.52610293,120.2935856,31.5306377,1
1565,120.2888061,31.52979206,120.2934275,31.53060078,1
1566,120.2963893,31.52534598,120.2944593,31.52430276,1
1580,120.324534,31.56931,120.32426,31.569669,1
1581,120.295538,31.607044,120.295002,31.606107,1
1581,120.295055,31.606061,120.295645,31.607002,1
1588,120.288846,31.570418,120.289318,31.571199,1
1588,120.289213,31.571263,120.288755,31.570475,1
1589,120.289396,31.571337,120.289833,31.572105,1
1589,120.289807,31.572284,120.289275,31.571366,1
1592,120.28004,31.573881,120.280017,31.57325,1
1592,120.28008,31.573293,120.280119,31.573861,1
1595,120.2756587,31.59608573,120.2767364,31.59704953,1
1596,120.2761,31.596775,120.2756,31.596334,1
1598,120.310274,31.597328,120.310236,31.597102,1
1607,120.270015,31.544125,120.270052,31.543385,1
1627,120.271914,31.564198,120.270119,31.563866,1
1627,120.270348,31.563784,120.271872,31.564069,1
1628,120.271864,31.559686,120.269981,31.559324,1
1628,120.270018,31.559229,120.272976,31.55981,1
1629,120.273504,31.559994,120.273118,31.559917,1
1629,120.273133,31.559841,120.273534,31.559915,1
1640,120.3127648,31.55491681,120.3145641,31.55223328,1
1641,120.3115051,31.55560407,120.3127648,31.55491681,1
1643,120.293727,31.603881,120.292396,31.601841,1
1643,120.292472,31.601803,120.2938,31.603847,1
1644,120.3239229,31.59922002,120.3207157,31.59788738,1
1652,120.329364,31.566583,120.329537,31.566798,1
1653,120.3256681,31.56451862,120.3291945,31.56648216,1
1654,120.324949,31.564417,120.325532,31.564499,1
1655,120.3287052,31.5675396,120.3251106,31.56554214,1
1656,120.3296043,31.56694947,120.3326441,31.56925653,1
1662,120.295209,31.564105,120.296369,31.567354,1
1666,120.265019,31.586589,120.267311,31.584692,1
1666,120.267405,31.584702,120.265129,31.586636,1
1667,120.264593,31.586911,120.264927,31.586654,1
1667,120.265038,31.586729,120.264628,31.587075,1
1669,120.315,31.578812,120.316898,31.574612,1
1671,120.307658,31.572262,120.307077,31.572175,1
1677,120.3163509,31.59257661,120.3153244,31.59067599,1
1692,120.34263,31.558312,120.34381,31.558926,1
1693,120.3388007,31.55688979,120.3430478,31.55857062,1
1696,120.3260963,31.54757198,120.3246086,31.54627065,1
1697,120.3271978,31.54852906,120.3260963,31.54757198,1
1698,120.328167,31.549049,120.330316,31.550869,1
1699,120.3274284,31.54874011,120.3249433,31.554499,1
1700,120.32741,31.548723,120.327289,31.548595,1
1701,120.3285063,31.54976226,120.3274284,31.54874011,1
1702,120.327267,31.548578,120.327218,31.548533,1
1723,120.3478247,31.5676128,120.3463976,31.5694904,1
1726,120.339961,31.557554,120.338835,31.557034,1
1727,120.338713,31.556977,120.338617,31.556933,1
1729,120.338653,31.556911,120.338873,31.556897,1
1731,120.344127,31.559108,120.347585,31.560915,1
1732,120.3511197,31.5627305,120.3542392,31.55867608,1
1735,120.35616,31.55668171,120.3478247,31.5676128,1
1737,120.280615,31.562295,120.279693,31.561647,1
1737,120.27973,31.561586,120.280651,31.56223,1
1740,120.290461,31.553657,120.294928,31.558192,1
1741,120.289554,31.550243,120.290361,31.553493,1
1742,120.295078,31.560975,120.295196,31.56366,1
1743,120.294961,31.558369,120.295069,31.560895,1
1749,120.308243,31.572328,120.307731,31.572268,1
1776,120.31597,31.551778,120.315463,31.551572,1
1777,120.3179139,31.55218043,120.3163421,31.55188295,1
1778,120.3248181,31.55464157,120.3179139,31.55218043,1
1779,120.3110392,31.5561629,120.3130569,31.55765555,1
1779,120.311058,31.556216,120.312989,31.557631,1
1783,120.322408,31.5633021,120.3190135,31.56125316,1
1785,120.307229,31.566458,120.30712,31.56659,1
1785,120.306993,31.566535,120.307148,31.566362,1
1792,120.303999,31.604246,120.302248,31.5983,1
1798,120.3034081,31.60028384,120.3041421,31.60425061,1
1803,120.275066,31.585357,120.275636,31.585853,1
1804,120.319446,31.541951,120.321498,31.543516,1
1806,120.2829132,31.60232224,120.2842364,31.60971198,1
1808,120.2797105,31.59917061,120.2818704,31.59716194,1
1811,120.315523,31.604592,120.31519,31.604588,1
1812,120.316686,31.604556,120.315648,31.604572,1
1815,120.295486,31.606949,120.294999,31.606103,1
1815,120.295072,31.606082,120.295631,31.60697,1
1817,120.302386,31.604855,120.302952,31.604777,1
1827,120.317441,31.572285,120.319923,31.567268,1
1828,120.317315,31.572839,120.317422,31.572365,1
1836,120.2845005,31.5557196,120.2840503,31.55043677,1
1839,120.2967266,31.59446036,120.2951703,31.5957019,1
1845,120.280983,31.569128,120.282199,31.567295,1
1845,120.282198,31.567419,120.281031,31.569129,1
1850,120.3270841,31.56706418,120.326353,31.56808776,1
1851,120.296271,31.590151,120.29538,31.589237,1
1861,120.344086,31.559105,120.343955,31.559358,1
1862,120.343903,31.55898,120.344064,31.559074,1
1864,120.342864,31.56135289,120.3418187,31.56309405,1
1865,120.343923,31.559421,120.34289,31.561307,1
1867,120.3418187,31.56309405,120.3370923,31.56645244,1
1871,120.3243833,31.5565422,120.3248181,31.55464157,1
1876,120.3250071,31.54615719,120.3264509,31.54723942,1
1884,120.279765,31.599371,120.279675,31.599466,1
1887,120.282835,31.5965378,120.2819643,31.59725813,1
1889,120.2819643,31.59725813,120.2797305,31.59933083,1
1892,120.304125,31.604287,120.304178,31.604587,1
1893,120.304018,31.604262,120.304107,31.604256,1
1894,120.304056,31.6046,120.304003,31.604288,1
1895,120.304083,31.604614,120.304162,31.604604,1
1903,120.3037521,31.54330163,120.2903683,31.55690318,1
1904,120.3455987,31.52663719,120.3037521,31.54330163,1
1906,120.3017635,31.53594667,120.2999562,31.53781949,1
1907,120.3062573,31.53134327,120.3017635,31.53594667,1
1911,120.315284,31.572857,120.316228,31.572828,1
1912,120.3089702,31.57233118,120.3152125,31.57284592,1
1913,120.283691,31.576797,120.283372,31.576922,1
1914,120.292165,31.575317,120.283933,31.5767,1
1915,120.3076151,31.55967824,120.305254,31.56497323,1
1915,120.307539,31.559854,120.305239,31.564946,1
1916,120.2910107,31.59975346,120.2939671,31.59671418,1
1917,120.3226218,31.54470587,120.3154972,31.55148619,1
1918,120.322779,31.544511,120.322613,31.544676,1
1919,120.293914,31.596705,120.293944,31.596669,1
1920,120.307661,31.559674,120.307614,31.559739,1
1921,120.3025646,31.57095382,120.3087704,31.57227734,1
1922,120.309258,31.557747,120.30772,31.559587,1
1924,120.2906639,31.53817957,120.2843821,31.53793195,1
1926,120.327038,31.575836,120.329228,31.575889,1
1927,120.3089855,31.57244732,120.3095517,31.57417498,1
1928,120.308929,31.572359,120.308952,31.572431,1
1929,120.290851,31.538206,120.290736,31.538204,1
1930,120.299461,31.5383235,120.2908276,31.53818348,1
1931,120.3237966,31.57543108,120.3269756,31.57583131,1
1933,120.3073721,31.5660964,120.3052244,31.5652164,1
1934,120.3080498,31.56489525,120.3109344,31.56211527,1
1935,120.295094,31.569614,120.30482,31.565135,1
1936,120.3228203,31.56330868,120.3244351,31.56423017,1
1938,120.3243269,31.55720225,120.3228203,31.56330868,1
1939,120.304379,31.556443,120.307649,31.559627,1
1940,120.309442,31.561317,120.31108,31.562232,1
1941,120.307737,31.559714,120.309285,31.561201,1
1943,120.317333,31.572881,120.317387,31.572889,1
1944,120.31644,31.57282,120.317263,31.572871,1
1945,120.317369,31.573055,120.314275,31.580241,1
1946,120.317406,31.572906,120.317383,31.572991,1
1947,120.30762,31.565554,120.307971,31.564975,1
1948,120.307432,31.565985,120.307566,31.565672,1
1949,120.3097746,31.57539553,120.3064738,31.58008453,1
1950,120.3095517,31.57417498,120.3097746,31.57539553,1
1951,120.3212546,31.57561443,120.322529,31.57377791,1
1952,120.3166488,31.58104166,120.3212546,31.57561443,1
1953,120.2940753,31.59661212,120.3166488,31.58104166,1
1955,120.3154337,31.55154278,120.3110392,31.5561629,1
1956,120.322529,31.57377791,120.3270841,31.56706418,1
1957,120.3007251,31.59542192,120.3031421,31.59972581,1
1958,120.324945,31.554656,120.324929,31.554706,1
1959,120.324864,31.554591,120.324936,31.554633,1
1961,120.2991027,31.57970281,120.295331,31.57934924,1
