OBJECTID,access,bridge,from_,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,to,tunnel,Shape_Length,from_lat,from_lng,to_lng,to_lat,from_lat_mars,from_lng_mars,to_lat_mars,to_lng_mars
356, , ,740424968,primary,0,2,321.22497352820614, ,兴源路,True,221498422, ,2447792621, ,320.91075579857807,31.568690000000004,120.3217662,120.31991,31.5711075,31.566828059501827,120.32639630570918,31.569242202065475,120.32453746563915
357, , ,842983399,primary,0,3,87.79244088874876, ,锡沪西路,True,70659291, ,842983435, ,87.96593717971237,31.5988838,120.2903209,120.2894431,31.598679399999998,31.596969884646526,120.29491306850828,31.596764270678793,120.29403446867362
358, , ,842983431,secondary,0,3,87.20345260404305, ,兴昌路,True,197060490, ,2073510603, ,87.17602610136558,31.5979925,120.290149,120.2895443,31.598583899999998,31.596078318694605,120.29474093649809,31.59666890589877,120.29413574934391
359, , ,3025506829,secondary,0,3,58.37950169436742, ,兴昌路,True,197060490, ,842983431, ,58.37635588378421,31.597615500000003,120.290578,120.290149,31.5979925,31.595701902324144,120.29517029290874,31.596078318694605,120.29474093649809
360, , ,842983435,secondary,0,3,158.8121103458023, ,兴昌路,True,197060490, ,2073510720, ,158.76196488061862,31.5986794,120.2894431,120.2883423,31.5997564,31.596764270678797,120.29403446867362,31.5978398181497,120.29293281616548
361, , ,842983435,primary,0,3,8.45831546231371, ,锡沪西路,True,70659291, ,4198794181, ,8.460987427478889,31.5986794,120.2894431,120.2893758,31.5986294,31.596764270678797,120.29403446867362,31.59671417738843,120.29396710542176
362, , ,2073510603,secondary,0,3,14.305355276961643, ,兴昌路,True,197060490, ,842983435, ,14.301562303043845,31.5985839,120.2895443,120.2894431,31.598679399999998,31.596668905898774,120.29413574934391,31.596764270678793,120.29403446867362
363, ,yes,1694826324,"['primary', 'secondary']",0, ,328.2421559918003, ,兴源路,False,"[147866726, 245189886]", ,842983438, ,328.34438496716217,31.592224,120.2934167,120.29600320000002,31.5902761,31.59031427278701,120.29801124668941,31.588370168912245,120.30060026665753
364, ,yes,854347852,trunk,0,2,1361.663722793359, ,快速内环,True,"[164985368, 164985364, 164985366]", ,1765779051, ,1362.0096886487338,31.539636,120.3093066,120.31997959999998,31.5478336,31.53774857504393,120.31391581949,31.545966617351166,120.32460515742183
365, ,yes,854347857,trunk,0,4,538.9636070791594, ,金城大桥,True,71883132, ,854347852, ,539.1188130964694,31.536413300000003,120.3050587,120.3093066,31.539635999999998,31.534518122682243,120.3096619319248,31.537748575043928,120.31391581949
366, ,yes,1765778719,trunk,0,2,947.8275423625183, ,快速内环,True,"[164985373, 164985359]", ,854347857, ,948.2076808960164,31.5308977,120.2974426,120.3050587,31.536413300000003,31.528989433340005,120.3020361259327,31.534518122682243,120.3096619319248
367, , ,1765778798,primary,0,2,15.9435006688337, ,金城路,True,164985385, ,854347857, ,15.926889191088556,31.536292600000003,120.3049679,120.3050587,31.536413300000003,31.53439725452302,120.30957100347062,31.534518122682243,120.3096619319248
368, , ,1982083071,secondary,0, ,25.76198503562345, ,长江北路,False,222611965, ,854443870, ,25.754842352174467,31.5717109,120.3284373,120.3286187,31.571538300000004,31.56986189572247,120.33307806935889,31.569689632132288,120.3332597391122
369, ,yes,854443870,secondary,0, ,513.800807941996, ,"['长江北路', '长江路']",True,"[305958089, 222611963, 305958078]", ,2315637298, ,513.7540805385946,31.571538300000004,120.3286187,120.332361,31.5682235,31.569689632132288,120.3332597391122,31.566381771133297,120.33700762369116
370, , ,2513697754,primary,0, ,75.47587765819067, ,太湖大道,True,244015632, ,854443870, ,75.51054119322387,31.5711064,120.3280041,120.3286187,31.571538300000004,31.569256527856016,120.33264413712116,31.569689632132288,120.3332597391122
371, ,yes,3106717514,secondary,0, ,512.0647355827258, ,长江路,True,"[305958088, 305958083, 305958095]", ,854443870, ,512.0672377555065,31.568294,120.3324455,120.3286187,31.571538300000004,31.566452437067966,120.33709226216828,31.569689632132288,120.3332597391122
372, , ,854443883,trunk,0,2,391.86758311469214, ,蠡湖大道,True,165051715, ,2301141055, ,390.9314735056557,31.5428332,120.2656259,120.2659101,31.539318199999997,31.540890653365178,120.27020204608294,31.537375471555674,120.27048593302763
373, , ,854443883,primary,0, ,27.467857412458425, ,太湖大道,True,165522282, ,2056663867, ,27.535579157644573,31.5428332,120.2656259,120.2659157,31.5428287,31.540890653365178,120.27020204608294,31.540886328061596,120.2704918344648
377, ,yes,854443905,primary,0,3,320.0317076517071, ,太湖大道,True,"[222090112, 165522282, 165522279]", ,2310693156, ,320.81726049919405,31.5432971,120.27937959999998,120.2827547,31.5433956,31.541366137980045,120.28395912845818,31.541468431739737,120.28733620338133
378, , ,2302243860,primary,0, ,13.63108839415526, ,太湖大道,True,165522282, ,854443905, ,13.664801691383795,31.5432941,120.2792358,120.27937959999998,31.5432971,31.541362984356198,120.28381525393961,31.541366137980045,120.28395912845818
379, , ,2302243867,secondary,0,2,401.6237987541369, ,湖滨路,True,334442768, ,854443905, ,400.72821245462023,31.539758000000006,120.2799989,120.27937959999998,31.5432971,31.537827351770698,120.28457845300267,31.541366137980045,120.28395912845818
380, , ,854443919,primary,0,2,58.82794322730538, ,太湖大道,True,422925795, ,2513688686, ,58.94529766435746,31.5694453,120.3246635,120.3240715,31.569397100000003,31.567588929051833,120.32929816556869,31.56753959562486,120.32870523926681
381, ,yes,2513697762,primary,0,3,377.867510876652, ,"['冷渎港桥', '太湖大道']",True,"[71889992, 244015628, 244015629]", ,854443919, ,378.1568080692235,31.571212300000006,120.3278747,120.3246635,31.569445299999998,31.569362186844916,120.33251454329441,31.56758892905183,120.32929816556869
382, , ,854443920,primary,0, ,11.489148589686144, ,太湖大道,True,422925781, ,4198794442, ,11.493036604444413,31.557986,120.3063407,120.30643229999998,31.558053700000002,31.556095038152687,120.31094747875201,31.556162902347204,120.31103920633879
383, , ,854443920,secondary,0,2,76.15793246347317, ,通扬南路,True,281804774, ,2857750436, ,76.1519432170536,31.557986,120.3063407,120.3068976,31.5574941,31.556095038152687,120.31094747875201,31.55560406625885,120.31150507905512
384, , ,1599270925,secondary,0,2,21.245183738406546, ,通扬路,True,272509072, ,854443920, ,21.238192139069067,31.5581299,120.3061932,120.3063407,31.557986,31.556238694215264,120.31079979549726,31.556095038152687,120.31094747875201
385, , ,2364333229,primary_link,0, ,485.8097655817656, ,太湖大道辅道,True,422925797, ,854443920, ,485.8684884981898,31.5549807,120.3026677,120.3063407,31.557986,31.553083244183536,120.30726948528843,31.556095038152687,120.31094747875201
386, , ,2409555351,primary,0, ,167.84600500548177, ,太湖大道,True,422925781, ,854443920, ,167.87504065194747,31.5569554,120.3050464,120.3063407,31.557986,31.555062126425046,120.30965138815877,31.556095038152687,120.31094747875201
390, , ,854443924,primary_link,0, ,396.05155096374176, ,隧道出口,True,"[227773255, 422925783]", ,2409555351,yes,396.1247121303903,31.5545317,120.3019879,120.3050464,31.5569554,31.552633076988204,120.30658880366698,31.555062126425046,120.30965138815877
391, , ,854443924,primary,0, ,2479.520415542132, ,太湖大道隧道,True,227773254, ,4226475500,yes,2481.245634923284,31.5545317,120.3019879,120.3229124,31.567804600000002,31.552633076988204,120.30658880366698,31.565944779488294,120.32754420110851
392, , ,2364344122,primary,0, ,499.57090103513184, ,太湖大道隧道,True,227773254, ,854443924,yes,499.5366416598026,31.5513037,120.2983209,120.3019879,31.5545317,31.549398865104454,120.30291717437566,31.552633076988204,120.30658880366698
393, , ,2513688691,primary,0,2,56.03172133501046, ,太湖大道,True,244013264, ,854443936, ,55.96667947142997,31.5674066,120.3204826,120.3202561,31.5669827,31.565542139692454,120.32511062119218,31.56511778224691,120.3248837376357
394, , ,966023588,tertiary,0,2,412.6478702592033, ,上马墩路,True,221018319, ,1683052430, ,412.9747761435948,31.584648699999995,120.3136366,120.31714479999998,31.5844898,31.582772467263716,120.31825586381399,31.582620054406508,120.32176923704668
395, , ,966023603,secondary,0,2,214.7593604331209, ,学前东路,True,222610826, ,2315619985, ,214.7012222655344,31.579848,120.3271106,120.3255981,31.5784093,31.57799692945767,120.33174999414476,31.576555257352613,120.33023500168862
396, , ,966023603,secondary,0,2,419.65727629907684, ,江海东路,True,187546244, ,1982083273, ,419.90292170662735,31.579848,120.3271106,120.3305798,31.577556899999998,31.57799692945767,120.33174999414476,31.57571234472678,120.33522444033738
397, , ,1982083492,secondary,0,2,48.78341955148729, ,学前东路,True,222610826, ,966023603, ,48.806653900232284,31.5801261,120.3275089,120.3271106,31.579848,31.578275806794736,120.33214894276551,31.57799692945767,120.33174999414476
398, , ,2315622090,secondary,0,2,336.6023460073963, ,江海东路,True,187546246, ,966023603, ,336.02120121220094,31.5826381,120.3258373,120.3271106,31.579848,31.58078473699317,120.33047494242052,31.57799692945767,120.33174999414476
399, , ,966023637,secondary,0,2,122.03365433761786, ,江海东路,True,187546246, ,1982083624, ,121.7478130742983,31.5851015,120.3255157,120.3257015,31.584015500000003,31.583247641517357,120.33015305331449,31.582161945006302,120.33033904954546
400, , ,966023637,tertiary,0,2,46.44332157607006, ,上马墩路,True,221018319, ,1982083670, ,46.554637362873656,31.5851015,120.3255157,120.3260041,31.585138300000004,31.583247641517357,120.33015305331449,31.583285377345714,120.33064222020396
401, , ,2315619568,tertiary,0,2,281.0853300796386, ,上马墩路,True,221018319, ,966023637, ,281.75881801299164,31.584874,120.3225603,120.3255157,31.5851015,31.583014492086235,120.32719303503643,31.583247641517357,120.33015305331449
402, , ,2410521337,primary,0,2,390.72923165273687, ,江海东路,True,163327356, ,966023637, ,389.8175993281608,31.5885745,120.32500729999998,120.3255157,31.5851015,31.58671982594608,120.3296441605208,31.583247641517357,120.33015305331449
404, , ,3724865875,primary,0,2,982.061088670696, ,"['江海西路', '江海东路']",True,"[83027360, 163384636]", ,966023680, ,984.4627208701073,31.6061505,120.2995397,120.3099074,31.6061597,31.604250613417236,120.30414211588092,31.60427746391323,120.3145232044999
405, , ,966023856,tertiary,0,2,58.82872277497626, ,上马墩路,True,221018319, ,2315622880, ,58.9695561814153,31.5846771,120.3200509,120.3206692,31.584726899999996,31.582812824039152,120.32467975634208,31.582863795711884,120.32529900762357
406, , ,1683052430,tertiary,0,2,281.0523682674351, ,上马墩路,True,221018319, ,966023856, ,281.6851605123217,31.5844898,120.31714479999998,120.3200509,31.5846771,31.582620054406508,120.32176923704668,31.582812824039152,120.32467975634208
411, ,yes,1221684136,secondary,0, ,218.22598391750145, ,"['凤翔路', '凤翔北路']",True,"[164615578, 164615580, 164615583]", ,3762466975, ,217.714225219139,31.6135947,120.2796712,120.2794638,31.6116457,31.611667933919108,120.28425693352813,31.609718682413842,120.28404925626468
412, , ,1750927215,secondary,0, ,9.259003582396787, ,凤翔北路,True,164615580, ,1221684136, ,9.240308381264553,31.6136756,120.2796944,120.2796712,31.6135947,31.611748860027255,120.28428015282573,31.611667933919108,120.28425693352813
413, ,yes,1239252364,primary,0,3,663.6857280926935, ,锡沪西路,True,"[107908288, 197060513, 70659291]", ,4198794668, ,664.2734947833502,31.5939459,120.3018986,120.2961273,31.597327399999998,31.592049500042158,120.30650279586634,31.5954219175955,120.30072510901783
414, , ,2455127071,primary,0, ,9.377006717878675, ,锡沪西路,True,107908288, ,1239252364, ,9.382365639009958,31.593893100000006,120.3019758,120.3018986,31.593945899999998,31.591996825813425,120.30658008635615,31.592049500042155,120.30650279586634
416, , ,1441322941,trunk,0,2,309.32568706095805, ,蠡湖大道,True,165051718, ,1766386550, ,308.5838056152628,31.533809,120.2662437,120.2664379,31.5310321,31.531865891972583,120.27081905125011,31.529088804251675,120.271013009997
417, , ,2313808636,trunk,0,2,54.708843994832584, ,蠡湖大道,True,165051718, ,1441322941, ,54.57777020344336,31.5342999,120.266205,120.2662437,31.533809,31.532356821594025,120.27078039415754,31.531865891972583,120.27081905125011
418, , ,1441349804,tertiary,0, ,152.02423693094562, ,湖滨商业街,False,222411983, ,1441322942, ,152.2352455567676,31.5355166,120.2709907,120.2695751,31.534873600000005,31.533577028280796,120.27556659248388,31.532932876360814,120.27415071964572
419, , ,1610828097,tertiary,0, ,66.7590521514051, ,望山路,False,147964590, ,1441322942, ,66.92335766324268,31.5348939,120.26887109999998,120.2695751,31.534873600000005,31.5329526663472,120.27344664458774,31.532932876360814,120.27415071964572
420, , ,2461166770,tertiary,0, ,160.66859174393585, ,望山路,False,147964590, ,1441322942, ,161.06313793705766,31.534807399999995,120.2712686,120.2695751,31.534873600000005,31.532867972472843,120.27584448411707,31.532932876360814,120.27415071964572
421, , ,2301141053,secondary,0, ,373.1221860225122, ,中南西路,False,222409393, ,1441349799, ,374.0424020066316,31.5393137,120.2662608,120.2701976,31.5392691,31.5373711870186,120.27083662382488,31.53732930767574,120.27477368260979
422, , ,2461166769,secondary,0, ,202.20204053601702, ,中南西路,False,222409393, ,1441349799, ,202.69640742430684,31.5393887,120.2723266,120.2701976,31.5392691,31.537450620544607,120.2769031071786,31.53732930767574,120.27477368260979
423, , ,2461167547,secondary,0, ,37.74778904515861, ,中南西路,False,222409393, ,1441349800, ,37.8399600973476,31.5397475,120.2787463,120.2791437,31.539770500000003,31.537815512542473,120.28332520220079,31.53783893404858,120.283722803872
424, , ,2302243863,secondary,0, ,63.695661590765155, ,中南西路,False,222409393, ,1441349800, ,63.85190713481046,31.539748100000004,120.2798153,120.2791437,31.539770500000003,31.537817251516046,120.28439475315342,31.53783893404858,120.283722803872
425, , ,2461166772,tertiary,0, ,33.3650437593987, ,湖滨商业街,False,222411983, ,1441349804, ,33.41152444301843,31.5356577,120.2713014,120.2709907,31.5355166,31.53371839037688,120.27587736358281,31.533577028280796,120.27556659248388
426, ,yes,1441349817,secondary,0,2,414.3078034737358, ,红星路,True,"[264083432, 232721805, 264083430]", ,2301131148, ,413.4198546335578,31.5555836,120.2857336,120.2848062,31.551968300000002,31.55366115752624,120.29031823325508,31.550044393509665,120.2893898403421
427, , ,2305278016,primary,0, ,307.06786658162207, ,运河东路,False,220992202, ,1599270923, ,306.97903612194506,31.5575279,120.2889468,120.2910866,31.555458399999996,31.555609813140393,120.29353419148607,31.553543095520546,120.29567572817672
428, , ,1684446254,primary,0, ,199.82796707783797, ,运河东路,False,220992202, ,1599270923, ,199.76635935626342,31.554106,120.2924754,120.2910866,31.555458399999996,31.552192561704672,120.297065732149,31.553543095520546,120.29567572817672
429, , ,1599270925,primary_link,0, ,192.59043826236285, ,太湖大道辅道,True,422925796, ,4226475528, ,192.68505201645453,31.5581299,120.3061932,120.3046242,31.557042100000004,31.556238694215264,120.31079979549726,31.5551481125893,120.30922864824639
430, , ,1599270925,primary,0, ,125.03346010142984, ,太湖大道,True,147866760, ,4226475534, ,125.05840819361515,31.5581299,120.3061932,120.3052241,31.557366700000003,31.556238694215264,120.31079979549726,31.55547376399473,120.30982935519599
431, , ,2301327833,secondary,0,2,214.68168547867, ,通扬路,True,272509072, ,1599270925, ,214.6431171293013,31.5595462,120.30465420000002,120.3061932,31.5581299,31.557652462636373,120.30925890313178,31.556238694215264,120.31079979549726
432, , ,4198794949,primary,0, ,11.262559663466284, ,太湖大道,True,147866760, ,1599270925, ,11.263125794566276,31.5582007,120.3062782,120.3061932,31.5581299,31.55630964699308,120.31088491431845,31.556238694215264,120.31079979549726
433, , ,2429840995,tertiary,0, ,206.43279341045437, ,永丰路,False,146661794, ,1599270932, ,206.91448579824464,31.5601249,120.2915672,120.293719,31.5603021,31.558210648459305,120.29615718026983,31.558390975856895,120.29831109852715
434, , ,2305273599,tertiary,0, ,108.69941145538736, ,永丰路,False,146661794, ,1599270932, ,108.89325015664593,31.5606645,120.2947845,120.293719,31.5603021,31.558754987761553,120.29937772256298,31.558390975856895,120.29831109852715
435, , ,1599270950,secondary,0,3,405.9179679594629, ,永乐路,True,43316198, ,2460022247, ,405.8078707280666,31.5615106,120.30294340000002,120.3000946,31.558784399999997,31.559614123923147,120.30754609361142,31.55688302500672,120.30469358160516
436, , ,1599270950,secondary,0,2,273.3208169622453, ,通扬路,True,272509072, ,2301327833, ,273.13358458112475,31.5615106,120.30294340000002,120.30465420000002,31.5595462,31.559614123923147,120.30754609361142,31.557652462636373,120.30925890313178
437, ,yes,1684446343,secondary,0,2,281.32751864720007, ,通扬北路,True,"[272509073, 272509074, 225790150]", ,1599270950, ,280.98819610627305,31.5636986,120.3014645,120.30294340000002,31.561510600000002,31.56179983239495,120.30606555293342,31.55961412392315,120.30754609361142
438, , ,4198794300,secondary,0,3,9.65731820202489, ,永乐路,True,43316198, ,1599270950, ,9.655155280115492,31.561574600000004,120.3030123,120.30294340000002,31.561510600000002,31.55967824408669,120.30761508561463,31.55961412392315,120.30754609361142
439, , ,2864456731,secondary,0, ,46.23764896510951, ,清扬路,False,47688457, ,1599270951, ,46.194633832214784,31.5611153,120.2975536,120.2972831,31.5614614,31.559210063657414,120.30214985367257,31.55955576785902,120.30187908180737
440, , ,2864456738,tertiary,0, ,47.304812109093, ,永丰路,False,146661794, ,1599270951, ,47.35744196864784,31.5616841,120.2977085,120.2972831,31.5614614,31.559779149085603,120.30230497637572,31.55955576785902,120.30187908180737
441, , ,2864456741,tertiary,0, ,46.961479030732356, ,永丰路,False,146661794, ,1599270951, ,47.04376907165066,31.5613016,120.2968243,120.2972831,31.5614614,31.559395243699843,120.30141976087972,31.55955576785902,120.30187908180737
442, , ,2864456744,secondary,0, ,69.5899382103487, ,清扬路,False,47688457, ,1599270951, ,69.5136561465506,31.5619951,120.2968995,120.2972831,31.5614614,31.56008891233738,120.30149510339368,31.55955576785902,120.30187908180737
443, , ,2863441500,unclassified,0, ,322.06117289977794, ,塘南支路,False,221850253, ,1599270965, ,322.82530892776333,31.5658827,120.3135421,120.316918,31.5656827,31.564005189403243,120.31815960309056,31.563811419830547,120.32154046925162
455, ,yes,1610049881,primary,0,3,282.68614680428817, ,太湖大道,True,"[147857769, 147857772]", ,1610049974, ,282.87271759967604,31.5742265,120.3320259,120.3344071,31.5757586,31.572384514306215,120.33667251974892,31.57392123965513,120.33905757660968
456, , ,1750438227,primary,0,3,127.61603938755412, ,太湖大道,True,147857769, ,1610049881, ,127.66923033239708,31.5734898,120.3309946,120.3320259,31.5742265,31.571645799685786,120.33563953832993,31.572384514306215,120.33667251974892
457, , ,1610049897,primary,0,2,197.28322536040062, ,江海南路,True,164617376, ,1610049966, ,197.53546796977528,31.5744612,120.3367861,120.3386062,31.5736043,31.572628265438485,120.34144015906209,31.571774732801472,120.34326298690367
458, , ,1750438226,"['primary', 'secondary']",0,1,602.3333313451559, ,江海南路,True,"[163326025, 244016179, 164617377]", ,1610049897, ,603.457467415766,31.5732111,120.3308361,120.3367861,31.5744612,31.571366779633408,120.33548076540474,31.572628265438485,120.34144015906209
459, , ,1610049966,primary,0,2,425.6386401588258, ,江海南路,True,164617376, ,1763558048, ,425.55678497497263,31.5736043,120.3386062,120.3416132,31.5708441,31.571774732801472,120.34326298690367,31.56901994660239,120.34627431362915
460, ,yes,1610049974,primary,0,3,70.55676421937865, ,太湖大道,True,147857772, ,1750438364, ,70.60292494828978,31.5757586,120.3344071,120.3350011,31.576141399999997,31.57392123965513,120.33905757660968,31.57430518909584,120.33965253534569
461, , ,1610050084,primary,0, ,242.0987607243233, ,太湖大道,True,147857771, ,1982083349, ,242.45486643593281,31.577187899999995,120.33664009999998,120.3389248,31.5780777,31.57535484879832,120.3412941702133,31.57624898883897,120.34358246370728
462, ,yes,1750438364,primary,0,2,194.04489142724327, ,太湖大道,True,"[147857771, 163326068]", ,1610050084, ,194.17581452151813,31.5761414,120.3350011,120.33664009999998,31.577187899999995,31.574305189095842,120.33965253534569,31.57535484879832,120.3412941702133
465, , ,2300974168,primary,0,3,184.17587565140857, ,运河东路,True,64226375, ,1610220126, ,184.37899710992363,31.5840022,120.2828065,120.2844578,31.5848755,31.582078052857764,120.28739153174917,31.582953374995725,120.28904402522897
466, , ,1766385563,primary,0,2,118.97364500981868, ,蠡湖大道,True,165051711, ,1610827835, ,118.75602869549348,31.52229,120.2672141,120.2676336,31.521287100000006,31.520346167182236,120.27178846454994,31.51934342071488,120.27220789205941
476, , ,2429847159,tertiary,0, ,14.952255206274113, ,金水路,False,234861496, ,1610828028, ,14.916243696558164,31.5305856,120.2777993,120.2777914,31.530719899999998,31.528651645455437,120.2823769635027,31.528785952658385,120.28236907142421
477, , ,1610828102,tertiary,0, ,500.37197789690816, ,金水路,False,234861496, ,1610828028, ,499.1936514947707,31.5351887,120.2772243,120.2777914,31.530719899999998,31.533254675182455,120.28180210204631,31.528785952658385,120.28236907142421
478, , ,1610828028,secondary,0,2,647.3307262204105, ,隐秀路,True,165051773, ,2429857857, ,648.8791372116591,31.5307199,120.2777914,120.2710117,31.5300152,31.52878595265839,120.28236907142421,31.52807503488389,120.27558712376188
479, , ,3025482674,secondary,0,2,237.83457424648063, ,隐秀路,True,165051773, ,1610828028, ,238.36970779466674,31.5311648,120.2802459,120.2777914,31.530719899999998,31.529233497357644,120.28482484955407,31.528785952658385,120.28236907142421
480, , ,1610828039,secondary,0, ,16.68677580787617, ,五湖大道,True,334442770, ,2429847157, ,16.650299233948502,31.5315234,120.28226200000002,120.2822213,31.531377399999997,31.52959441007733,120.28684216920472,31.529448346541997,120.28680143116526
481, , ,1610828039,secondary,0,2,195.1972680358186, ,隐秀路,True,165051773, ,3025482674, ,195.63756801804803,31.5315234,120.28226200000002,120.2802459,31.5311648,31.52959441007733,120.28684216920472,31.529233497357644,120.28482484955407
482, , ,2302243863,secondary,0, ,965.6685687575957, ,五湖大道,True,334442770, ,1610828039, ,963.8063458310496,31.539748100000004,120.2798153,120.28226200000002,31.5315234,31.537817251516046,120.28439475315342,31.52959441007733,120.28684216920472
483, , ,2436267799,secondary,0,2,16.146281589250993, ,隐秀路,True,165051773, ,1610828039, ,16.183023699208437,31.531552100000006,120.282429,120.28226200000002,31.5315234,31.529623307122154,120.28700927689634,31.52959441007733,120.28684216920472
484, , ,2313808924,tertiary,0, ,211.51256126268945, ,望山路,False,147964590, ,1610828097, ,212.0292511084013,31.5350272,120.2666449,120.26887109999998,31.5348939,31.533084476741593,120.27122035202233,31.5329526663472,120.27344664458774
485, , ,2429845231,tertiary,0, ,221.7802784866339, ,金水路,False,234861496, ,1610828102, ,221.2633999331482,31.537164500000006,120.2769084,120.2772243,31.5351887,31.53523037184001,120.28148623614972,31.533254675182455,120.28180210204631
486, , ,2429845237,tertiary,0, ,198.5758784436459, ,望山路,False,147964590, ,1610828102, ,199.05867958988136,31.5350464,120.2751357,120.2772243,31.5351887,31.533110344180265,120.27971266585786,31.533254675182455,120.28180210204631
487, , ,2330164818,secondary,0, ,202.23212502193337, ,清扬路,True,412370489, ,1610828108, ,202.183603626354,31.5391322,120.3195908,120.3210246,31.537785200000002,31.537263633828946,120.32421501145716,31.53591920491421,120.32565088903219
488, , ,1610828203,secondary,0,2,166.6369704480629, ,中南路,True,398360074, ,2409571170, ,166.56800470531903,31.5389219,120.29593490000002,120.2970647,31.537773600000005,31.53701217439197,120.30052746616363,31.535865494266396,120.30165839845274
489, , ,1684446338,secondary,0,2,165.485042833008, ,中南路,True,398360074, ,1610828203, ,165.40579256294114,31.540075,120.29483159999998,120.29593490000002,31.5389219,31.538163722660432,120.29942309793128,31.53701217439197,120.30052746616363
490, , ,1610828219,secondary,0,2,12.980836536343064, ,红星路,True,222089133, ,4198794374, ,12.951735204942825,31.5399922,120.2862706,120.2862439,31.5401067,31.538068999291852,120.29085430018891,31.538183476890605,120.29082758949517
491, , ,1610828219,secondary,0,2,382.6571589269208, ,中南路,True,398360074, ,2313828238, ,383.59521249545617,31.5399922,120.2862706,120.2903067,31.540091999999998,31.538068999291852,120.29085430018891,31.53817418685086,120.29489379037523
492, , ,2330160620,primary,0, ,483.10543591958185, ,贡湖大道,True,232618483, ,1610828219, ,482.1441431981616,31.5358464,120.2877952,120.2862706,31.5399922,31.533924744580442,120.2923797569997,31.538068999291852,120.29085430018891
493, , ,2409650399,secondary,0,2,15.783854275714289, ,中南路,True,398360074, ,1610828219, ,15.822801593153017,31.5399886,120.2861041,120.2862706,31.5399922,31.53806518683199,120.29068767217522,31.538068999291852,120.29085430018891
494, , ,1610828227,secondary,0,2,275.91568830837167, ,中南路,True,398360074, ,1684446338, ,276.592068671508,31.5401037,120.2919204,120.29483159999998,31.540075,31.538188160231748,120.29650899166593,31.538163722660432,120.29942309793128
495, , ,2313828238,secondary,0,2,152.93376204413894, ,中南路,True,398360074, ,1610828227, ,153.30901495442683,31.540092,120.2903067,120.2919204,31.5401037,31.538174186850863,120.29489379037523,31.538188160231748,120.29650899166593
500, ,yes,2301249625,secondary,0,2,296.98999395536, ,"['亭子桥', '人民东路']",False,"[147964618, 147964620]", ,1610828581, ,297.52726039750723,31.581294300000003,120.3061652,120.3090882,31.5822566,31.579404564782465,120.31077375899301,31.580372038006143,120.31370079914504
501, , ,1610828581,secondary,0,2,29.210816370244927, ,人民东路,True,221074450, ,1684397092, ,29.279993523591923,31.5822566,120.3090882,120.3093941,31.582289799999998,31.580372038006143,120.31370079914504,31.580405783364697,120.3140071254363
502, , ,1619079041,secondary,0,2,31.61036272066925, ,学前东路,True,43316203, ,2664844357, ,31.67126720840019,31.5815613,120.3457415,120.3454252,31.581651899999997,31.5797452743165,120.35040964860372,31.579835311290353,120.35009289702589
504, , ,4198817995,secondary,0,2,13.486178769331456, ,学前东路,True,43316203, ,1619079041, ,13.510621801116487,31.5815178,120.3458744,120.3457415,31.5815613,31.57970201019067,120.35054273743093,31.5797452743165,120.35040964860372
507, , ,1683052362,secondary,0,3,277.9658920603694, ,兴昌路,True,70659289, ,1683052387, ,278.0538745181279,31.5829857,120.3121138,120.3099112,31.5846373,31.58110660804677,120.31673072098063,31.582754320481577,120.31452514797192
508, , ,1683052414,secondary,0,3,613.5975967627718, ,兴昌路,True,70659289, ,1683052362, ,613.189802243349,31.5785923,120.3159855,120.3121138,31.582985700000002,31.576720092400954,120.3206076953379,31.581106608046774,120.31673072098063
509, , ,1683052380,secondary,0,"['3', '2']",467.7866333054487, ,学前东路,True,"[147859410, 222610826, 222610814]", ,2315628013,yes,468.46885148148834,31.57717,120.3187152,120.3143026,31.575282,31.57530281566939,120.32334137204181,31.57340649232835,120.31892202564903
510, , ,1683052422,secondary,0,2,57.17925956208802, ,学前东路,True,222610826, ,1683052380, ,57.26068849649804,31.577406,120.3192514,120.3187152,31.577170000000002,31.575539838165877,120.32387840699836,31.575302815669392,120.32334137204181
511, , ,4198794384,tertiary,0, ,111.6795825343245, ,振奋路,False,222610832, ,1683052383, ,111.4099494975132,31.5772974,120.3191697,120.319257,31.576295799999997,31.575431078148544,120.32379657330875,31.57442958549709,120.32388391937346
512, , ,2447796858,tertiary,0, ,38.77063553142861, ,振奋路,False,222610832, ,1683052383, ,38.69220337875856,31.5759624,120.3193768,120.319257,31.576295799999997,31.57409639197786,120.32400387286063,31.57442958549709,120.32388391937346
513, , ,1683052384,secondary,0,3,136.80116704292712, ,兴昌路,True,70659289, ,1683052414, ,136.64174454948207,31.5775345,120.3167229,120.3159855,31.5785923,31.57566360584679,120.32134610305553,31.576720092400954,120.3206076953379
514, , ,1683052423,secondary,0,3,237.9810338496498, ,兴昌路,True,70659289, ,1683052384, ,237.695686958806,31.5756858,120.3179886,120.3167229,31.5775345,31.573817166242293,120.32261354433669,31.57566360584679,120.32134610305553
515, , ,1683052387,secondary,0,3,426.565170601662, ,兴昌路,True,70659289, ,2367101549, ,426.5743647360797,31.5846373,120.3099112,120.3067202,31.587340899999997,31.582754320481577,120.31452514797192,31.58545241758103,120.31133002000051
